image_names,class,xmin,xmax,ymin,ymax
hoankiem_89052.jpg,tank,35,61,89,100
hoankiem_89092.jpg,tank,63,88,88,100
hoankiem_89112.jpg,tank,10,38,72,100
hoankiem_89112.jpg,tank,4,35,10,44
hoankiem_89159.jpg,tank,35,61,0,16
hoankiem_89160.jpg,tank,0,41,49,97
hoankiem_89199.jpg,tank,48,65,54,79
hoankiem_89199.jpg,tank,63,88,0,11
hoankiem_89213.jpg,tank,52,90,33,62
hoankiem_89219.jpg,tank,10,38,0,5
hoankiem_89322.jpg,tank,21,66,91,100
hoankiem_89343.jpg,tank,32,76,5,30
hoankiem_89360.jpg,tank,22,41,93,100
hoankiem_89361.jpg,tank,98,100,97,100
hoankiem_89361.jpg,tank,70,87,88,100
hoankiem_89362.jpg,tank,0,19,97,100
hoankiem_89364.jpg,tank,26,55,99,100
hoankiem_89393.jpg,tank,40,70,58,90
hoankiem_89429.jpg,tank,74,100,0,23
hoankiem_89429.jpg,tank,21,66,0,17
hoankiem_89430.jpg,tank,0,13,0,23
hoankiem_89440.jpg,tank,27,42,29,61
hoankiem_89467.jpg,tank,22,41,0,16
hoankiem_89468.jpg,tank,98,100,0,27
hoankiem_89468.jpg,tank,46,87,0,26
hoankiem_89469.jpg,tank,0,19,0,27
hoankiem_89471.jpg,tank,5,30,74,91
hoankiem_89471.jpg,tank,26,57,0,19
hoankiem_89621.jpg,tank,77,100,95,100
hoankiem_89622.jpg,tank,0,51,95,100
hoankiem_89652.jpg,tank,86,100,6,34
hoankiem_89653.jpg,tank,0,12,6,34
hoankiem_89725.jpg,tank,90,100,56,100
hoankiem_89726.jpg,tank,0,55,56,100
hoankiem_89728.jpg,tank,77,100,0,16
hoankiem_89729.jpg,tank,0,51,0,16
hoankiem_89771.jpg,tank,3,40,31,49
hoankiem_89794.jpg,tank,48,68,69,92
hoankiem_89832.jpg,tank,90,100,0,17
hoankiem_89833.jpg,tank,0,55,0,17
hoankiem_89848.jpg,tank,53,74,63,100
hoankiem_89893.jpg,tank,57,85,44,60
hoankiem_89894.jpg,tank,87,100,42,60
hoankiem_89895.jpg,tank,0,6,42,60
hoankiem_89919.jpg,tank,81,100,67,89
hoankiem_89920.jpg,tank,0,10,67,89
hoankiem_89920.jpg,tank,13,42,52,73
hoankiem_89947.jpg,tank,78,100,83,100
hoankiem_89948.jpg,tank,0,14,83,100
hoankiem_89955.jpg,tank,53,74,0,6
hoankiem_89959.jpg,tank,80,100,77,100
hoankiem_89962.jpg,tank,66,92,95,100
hoankiem_89984.jpg,tank,59,88,65,79
hoankiem_89992.jpg,tank,76,95,80,92
hoankiem_89996.jpg,tank,61,91,55,94
hoankiem_90027.jpg,tank,89,100,48,72
hoankiem_90028.jpg,tank,0,9,48,72
hoankiem_90038.jpg,tank,23,49,51,92
hoankiem_90054.jpg,tank,78,100,0,1
hoankiem_90055.jpg,tank,0,14,0,1
hoankiem_90062.jpg,tank,92,100,25,52
hoankiem_90063.jpg,tank,0,14,25,52
hoankiem_90066.jpg,tank,80,100,0,15
hoankiem_90068.jpg,tank,9,61,18,50
hoankiem_90069.jpg,tank,66,92,0,26
hoankiem_90100.jpg,tank,52,80,2,23
hoankiem_90110.jpg,tank,21,59,69,99
hoankiem_90112.jpg,tank,95,100,89,100
hoankiem_90113.jpg,tank,0,18,89,100
hoankiem_90135.jpg,tank,28,51,77,91
hoankiem_90147.jpg,tank,30,49,44,69
hoankiem_90153.jpg,tank,91,100,81,100
hoankiem_90154.jpg,tank,0,34,81,100
hoankiem_90188.jpg,tank,41,60,67,89
hoankiem_90219.jpg,tank,95,100,0,12
hoankiem_90220.jpg,tank,57,69,82,97
hoankiem_90220.jpg,tank,21,41,66,89
hoankiem_90220.jpg,tank,0,18,0,12
hoankiem_90250.jpg,tank,87,100,41,57
hoankiem_90251.jpg,tank,0,8,41,57
hoankiem_90260.jpg,tank,91,100,0,6
hoankiem_90261.jpg,tank,0,34,0,6
hoankiem_90282.jpg,tank,52,81,32,59
hoankiem_90282.jpg,tank,80,100,2,28
hoankiem_90350.jpg,tank,14,44,67,89
hoankiem_90350.jpg,tank,48,94,32,58
hoankiem_90356.jpg,tank,61,97,71,97
hoankiem_90401.jpg,tank,71,90,47,75
hoankiem_90450.jpg,tank,1,42,82,100
hoankiem_90455.jpg,tank,61,89,24,44
hoankiem_90455.jpg,tank,45,75,1,23
hoankiem_90496.jpg,tank,39,67,22,55
hoankiem_90514.jpg,tank,28,57,43,67
hoankiem_90516.jpg,tank,17,60,85,100
hoankiem_90526.jpg,tank,24,96,83,100
hoankiem_90548.jpg,tank,38,66,53,71
hoankiem_90554.jpg,tank,67,91,92,100
hoankiem_90555.jpg,tank,7,24,32,47
hoankiem_90556.jpg,tank,51,81,19,40
hoankiem_90557.jpg,tank,19,61,12,35
hoankiem_90557.jpg,tank,1,42,0,5
hoankiem_90564.jpg,tank,12,33,14,33
hoankiem_90572.jpg,tank,6,37,11,28
hoankiem_90603.jpg,tank,24,48,29,50
hoankiem_90613.jpg,tank,89,100,89,100
hoankiem_90614.jpg,tank,0,6,89,100
hoankiem_90623.jpg,tank,17,60,0,10
hoankiem_90627.jpg,tank,90,100,13,35
hoankiem_90628.jpg,tank,0,14,13,35
hoankiem_90633.jpg,tank,24,96,0,3
hoankiem_90638.jpg,tank,90,100,73,92
hoankiem_90639.jpg,tank,0,9,73,92
hoankiem_90654.jpg,tank,79,100,59,90
hoankiem_90655.jpg,tank,0,39,59,90
hoankiem_90661.jpg,tank,67,91,0,4
hoankiem_90663.jpg,tank,2,23,2,27
hoankiem_90682.jpg,tank,4,50,81,99
hoankiem_90698.jpg,tank,63,100,72,100
hoankiem_90699.jpg,tank,0,29,40,100
hoankiem_90710.jpg,tank,40,65,62,88
hoankiem_90720.jpg,tank,89,100,0,30
hoankiem_90721.jpg,tank,0,6,0,30
hoankiem_90777.jpg,tank,76,100,52,74
hoankiem_90777.jpg,tank,15,43,10,29
hoankiem_90778.jpg,tank,0,8,52,74
hoankiem_90794.jpg,tank,21,100,75,100
hoankiem_90795.jpg,tank,0,6,75,100
hoankiem_90803.jpg,tank,74,100,3,77
hoankiem_90804.jpg,tank,0,10,3,77
hoankiem_90805.jpg,tank,63,100,0,6
hoankiem_90806.jpg,tank,3,74,24,51
hoankiem_90806.jpg,tank,0,22,0,6
hoankiem_90811.jpg,tank,27,57,79,100
hoankiem_90814.jpg,tank,30,64,1,24
hoankiem_90817.jpg,tank,46,70,68,95
hoankiem_90821.jpg,tank,19,36,56,88
hoankiem_90828.jpg,tank,26,53,85,100
hoankiem_90832.jpg,tank,95,100,13,32
hoankiem_90833.jpg,tank,0,19,13,32
hoankiem_90857.jpg,tank,50,69,25,49
hoankiem_90868.jpg,tank,56,96,57,76
hoankiem_90871.jpg,tank,8,65,35,64
hoankiem_90890.jpg,tank,4,24,73,93
hoankiem_90892.jpg,tank,13,31,85,100
hoankiem_90894.jpg,tank,90,100,73,100
hoankiem_90894.jpg,tank,34,61,23,50
hoankiem_90895.jpg,tank,0,33,73,100
hoankiem_90901.jpg,tank,21,100,0,35
hoankiem_90902.jpg,tank,0,6,0,35
hoankiem_90918.jpg,tank,27,57,0,8
hoankiem_90924.jpg,tank,67,83,58,76
hoankiem_90927.jpg,tank,97,100,33,51
hoankiem_90928.jpg,tank,8,44,62,84
hoankiem_90928.jpg,tank,0,25,33,51
hoankiem_90928.jpg,tank,13,28,4,28
hoankiem_90935.jpg,tank,58,71,75,95
hoankiem_90935.jpg,tank,26,53,0,8
hoankiem_90973.jpg,tank,84,100,83,100
hoankiem_90974.jpg,tank,0,37,83,100
hoankiem_90974.jpg,tank,99,100,75,79
hoankiem_90974.jpg,tank,71,90,66,88
hoankiem_90975.jpg,tank,0,1,76,79
hoankiem_90976.jpg,tank,8,33,86,100
hoankiem_90996.jpg,tank,22,76,84,100
hoankiem_90999.jpg,tank,13,31,0,1
hoankiem_91001.jpg,tank,90,100,0,2
hoankiem_91002.jpg,tank,0,33,0,2
hoankiem_91034.jpg,tank,74,96,33,59
hoankiem_91042.jpg,tank,41,60,34,48
hoankiem_91064.jpg,tank,9,30,63,87
hoankiem_91080.jpg,tank,84,100,0,21
hoankiem_91081.jpg,tank,0,37,0,21
hoankiem_91083.jpg,tank,8,33,0,17
hoankiem_91103.jpg,tank,22,76,0,12
hoankiem_91108.jpg,tank,38,53,46,63
hoankiem_91124.jpg,tank,66,100,62,83
hoankiem_91125.jpg,tank,0,3,62,83
hoankiem_91150.jpg,tank,81,100,63,79
hoankiem_91151.jpg,tank,0,10,63,79
hoankiem_91156.jpg,tank,32,82,16,43
hoankiem_91163.jpg,tank,2,53,90,100
hoankiem_91199.jpg,tank,65,96,80,97
hoankiem_91213.jpg,tank,64,92,72,92
hoankiem_91231.jpg,tank,96,100,9,53
hoankiem_91232.jpg,tank,0,44,9,53
hoankiem_91239.jpg,tank,47,67,64,81
hoankiem_91270.jpg,tank,2,53,0,13
hoankiem_91281.jpg,tank,97,100,69,94
hoankiem_91282.jpg,tank,0,46,69,94
hoankiem_91338.jpg,tank,47,95,53,80
hoankiem_91341.jpg,tank,16,37,97,100
hoankiem_91341.jpg,tank,11,43,32,62
hoankiem_91348.jpg,tank,77,93,22,38
hoankiem_91349.jpg,tank,15,29,19,34
hoankiem_91351.jpg,tank,9,28,91,100
hoankiem_91355.jpg,tank,71,90,67,95
hoankiem_91410.jpg,tank,61,76,46,63
hoankiem_91427.jpg,tank,2,16,72,91
hoankiem_91427.jpg,tank,96,100,38,61
hoankiem_91428.jpg,tank,12,31,97,100
hoankiem_91428.jpg,tank,0,11,38,61
hoankiem_91430.jpg,tank,53,70,84,100
hoankiem_91431.jpg,tank,54,96,31,52
hoankiem_91445.jpg,tank,3,40,66,97
hoankiem_91448.jpg,tank,16,37,0,15
hoankiem_91452.jpg,tank,50,74,83,100
hoankiem_91458.jpg,tank,9,28,0,6
hoankiem_91462.jpg,tank,88,100,13,46
hoankiem_91463.jpg,tank,0,12,13,46
hoankiem_91471.jpg,tank,34,54,75,100
hoankiem_91492.jpg,tank,1,38,71,92
hoankiem_91494.jpg,tank,17,43,87,100
hoankiem_91511.jpg,tank,98,100,10,40
hoankiem_91512.jpg,tank,0,16,51,86
hoankiem_91512.jpg,tank,0,15,10,40
hoankiem_91535.jpg,tank,12,31,0,36
hoankiem_91537.jpg,tank,53,70,0,12
hoankiem_91559.jpg,tank,50,74,0,1
hoankiem_91560.jpg,tank,21,47,28,51
hoankiem_91562.jpg,tank,62,82,60,100
hoankiem_91564.jpg,tank,88,100,25,40
hoankiem_91565.jpg,tank,0,10,25,40
hoankiem_91578.jpg,tank,34,54,0,18
hoankiem_91582.jpg,tank,23,45,31,49
hoankiem_91590.jpg,tank,51,100,39,93
hoankiem_91591.jpg,tank,0,15,39,93
hoankiem_91601.jpg,tank,17,43,0,7
hoankiem_91608.jpg,tank,37,96,15,55
hoankiem_91627.jpg,tank,49,81,10,64
hoankiem_91627.jpg,tank,13,40,4,22
hoankiem_91669.jpg,tank,62,82,0,12
hoankiem_91674.jpg,tank,16,43,36,54
hoankiem_91764.jpg,tank,66,98,60,94
hoankiem_91768.jpg,tank,60,81,93,100
hoankiem_91769.jpg,tank,0,25,99,100
hoankiem_91779.jpg,tank,15,29,84,96
hoankiem_91875.jpg,tank,99,100,0,13
hoankiem_91875.jpg,tank,60,81,0,12
hoankiem_91876.jpg,tank,0,26,0,13
hoankiem_91910.jpg,tank,62,90,0,27
hoankiem_91919.jpg,tank,92,100,9,39
hoankiem_91920.jpg,tank,5,32,51,96
hoankiem_91920.jpg,tank,60,91,44,68
hoankiem_91920.jpg,tank,0,40,9,39
hoankiem_91923.jpg,tank,3,34,7,27
hoankiem_91995.jpg,tank,24,63,97,100
hoankiem_92102.jpg,tank,24,63,0,38
hoankiem_92103.jpg,tank,78,94,77,92
hoankiem_92103.jpg,tank,52,73,66,88
hoankiem_92104.jpg,tank,24,40,34,56
hoankiem_92104.jpg,tank,51,75,13,32
hoankiem_92119.jpg,tank,81,100,68,89
hoankiem_92119.jpg,tank,75,100,32,45
hoankiem_92119.jpg,tank,30,64,32,77
hoankiem_92120.jpg,tank,0,3,68,89
hoankiem_92120.jpg,tank,0,7,32,45
hoankiem_92123.jpg,tank,66,100,55,82
hoankiem_92125.jpg,tank,34,55,65,94
hoankiem_92125.jpg,tank,42,64,13,39
hoankiem_92132.jpg,tank,69,100,35,63
hoankiem_92133.jpg,tank,0,24,35,63
hoankiem_92228.jpg,tank,79,97,10,43
hoankiem_92267.jpg,tank,80,100,65,92
hoankiem_92267.jpg,tank,78,100,40,58
hoankiem_92268.jpg,tank,0,1,66,92
hoankiem_92268.jpg,tank,0,6,40,58
hoankiem_92270.jpg,tank,74,95,10,33
hoankiem_92280.jpg,tank,35,62,32,81
hoankiem_92281.jpg,tank,75,100,66,88
hoankiem_92282.jpg,tank,0,8,66,88
hoankiem_92383.jpg,tank,55,77,10,39
hoankiem_92389.jpg,tank,85,100,62,85
hoankiem_92390.jpg,tank,0,15,62,85
hoankiem_92498.jpg,tank,79,99,53,78
hoankiem_92506.jpg,tank,18,52,84,100
hoankiem_92516.jpg,tank,49,79,61,83
hoankiem_92525.jpg,tank,4,26,97,100
hoankiem_92608.jpg,tank,53,70,34,55
hoankiem_92613.jpg,tank,18,52,0,25
hoankiem_92632.jpg,tank,48,78,33,56
hoankiem_92632.jpg,tank,4,26,0,19
hoankiem_92677.jpg,tank,83,100,20,50
hoankiem_92678.jpg,tank,0,48,20,50
hoankiem_92711.jpg,tank,79,98,20,43
hoankiem_92724.jpg,tank,79,100,10,43
hoankiem_92725.jpg,tank,0,8,10,43
hoankiem_92805.jpg,tank,5,44,74,98
hoankiem_92818.jpg,tank,69,86,20,42
hoankiem_92851.jpg,tank,66,100,9,53
hoankiem_92852.jpg,tank,24,50,78,100
hoankiem_92852.jpg,tank,0,3,9,53
hoankiem_92898.jpg,tank,91,100,64,100
hoankiem_92899.jpg,tank,0,59,64,100
hoankiem_92901.jpg,tank,50,72,82,100
hoankiem_92901.jpg,tank,67,100,47,62
hoankiem_92902.jpg,tank,0,2,47,62
hoankiem_92906.jpg,tank,74,98,91,100
hoankiem_92907.jpg,tank,73,93,85,100
hoankiem_92907.jpg,tank,29,50,58,83
hoankiem_92908.jpg,tank,73,100,77,100
hoankiem_92909.jpg,tank,0,8,77,100
hoankiem_92913.jpg,tank,9,32,85,100
hoankiem_92919.jpg,tank,26,46,94,100
hoankiem_92935.jpg,tank,12,28,15,34
hoankiem_92942.jpg,tank,3,36,68,89
hoankiem_92959.jpg,tank,24,50,0,12
hoankiem_92979.jpg,tank,73,93,40,58
hoankiem_93005.jpg,tank,91,100,0,20
hoankiem_93006.jpg,tank,0,59,0,20
hoankiem_93008.jpg,tank,50,72,0,5
hoankiem_93010.jpg,tank,67,93,72,100
hoankiem_93013.jpg,tank,74,98,0,20
hoankiem_93014.jpg,tank,73,93,0,9
hoankiem_93019.jpg,tank,21,52,47,69
hoankiem_93020.jpg,tank,9,32,0,3
hoankiem_93024.jpg,tank,8,31,34,75
hoankiem_93026.jpg,tank,26,46,0,19
hoankiem_93031.jpg,tank,25,70,32,59
hoankiem_93033.jpg,tank,18,35,89,100
hoankiem_93060.jpg,tank,9,39,98,100
hoankiem_93065.jpg,tank,75,100,50,72
hoankiem_93066.jpg,tank,0,2,50,72
hoankiem_93117.jpg,tank,53,86,51,67
hoankiem_93117.jpg,tank,67,93,0,18
hoankiem_93126.jpg,tank,28,52,64,93
hoankiem_93126.jpg,tank,41,68,42,58
hoankiem_93139.jpg,tank,28,44,32,50
hoankiem_93140.jpg,tank,14,37,98,100
hoankiem_93140.jpg,tank,18,35,0,5
hoankiem_93150.jpg,tank,85,100,56,100
hoankiem_93151.jpg,tank,0,25,56,100
hoankiem_93167.jpg,tank,9,40,0,45
hoankiem_93220.jpg,tank,14,45,31,56
hoankiem_93221.jpg,tank,0,37,37,56
hoankiem_93225.jpg,tank,64,78,79,92
hoankiem_93237.jpg,tank,9,31,47,71
hoankiem_93237.jpg,tank,10,33,16,38
hoankiem_93238.jpg,tank,7,32,90,100
hoankiem_93247.jpg,tank,14,37,0,20
hoankiem_93255.jpg,tank,39,57,64,91
hoankiem_93257.jpg,tank,85,100,0,6
hoankiem_93258.jpg,tank,0,25,0,6
hoankiem_93263.jpg,tank,89,100,90,100
hoankiem_93264.jpg,tank,0,32,90,100
hoankiem_93310.jpg,tank,66,96,39,59
hoankiem_93327.jpg,tank,88,100,93,100
hoankiem_93328.jpg,tank,0,12,93,100
hoankiem_93328.jpg,tank,40,66,31,55
hoankiem_93329.jpg,tank,1,16,85,100
hoankiem_93331.jpg,tank,99,100,46,70
hoankiem_93332.jpg,tank,0,21,46,70
hoankiem_93332.jpg,tank,49,67,45,61
hoankiem_93333.jpg,tank,12,29,53,70
hoankiem_93345.jpg,tank,7,32,0,9
hoankiem_93370.jpg,tank,38,55,70,88
hoankiem_93370.jpg,tank,89,100,0,15
hoankiem_93371.jpg,tank,0,32,0,15
hoankiem_93373.jpg,tank,1,34,51,74
hoankiem_93378.jpg,tank,61,86,84,100
hoankiem_93378.jpg,tank,76,88,33,49
hoankiem_93380.jpg,tank,49,71,58,85
hoankiem_93399.jpg,tank,72,92,82,100
hoankiem_93400.jpg,tank,41,57,89,100
hoankiem_93418.jpg,tank,29,58,41,60
hoankiem_93422.jpg,tank,36,64,62,94
hoankiem_93428.jpg,tank,68,98,15,86
hoankiem_93434.jpg,tank,96,100,22,51
hoankiem_93434.jpg,tank,88,100,0,8
hoankiem_93435.jpg,tank,3,30,84,100
hoankiem_93435.jpg,tank,0,15,22,51
hoankiem_93435.jpg,tank,32,48,13,49
hoankiem_93435.jpg,tank,69,95,1,39
hoankiem_93435.jpg,tank,0,12,0,8
hoankiem_93436.jpg,tank,1,16,0,13
hoankiem_93459.jpg,tank,19,42,11,61
hoankiem_93485.jpg,tank,61,86,0,15
hoankiem_93492.jpg,tank,92,100,34,58
hoankiem_93493.jpg,tank,0,31,34,58
hoankiem_93506.jpg,tank,72,92,0,7
hoankiem_93507.jpg,tank,41,57,0,12
hoankiem_93508.jpg,tank,5,26,75,96
hoankiem_93534.jpg,tank,22,64,13,52
hoankiem_93542.jpg,tank,3,30,0,27
hoankiem_93571.jpg,tank,59,81,25,52
hoankiem_93594.jpg,tank,92,100,43,100
hoankiem_93595.jpg,tank,0,35,43,100
hoankiem_93599.jpg,tank,94,100,15,39
hoankiem_93600.jpg,tank,0,32,15,39
hoankiem_93627.jpg,tank,41,72,40,74
hoankiem_93635.jpg,tank,68,100,81,100
hoankiem_93636.jpg,tank,0,11,81,100
hoankiem_93677.jpg,tank,92,100,93,100
hoankiem_93678.jpg,tank,0,7,93,100
hoankiem_93682.jpg,tank,46,87,96,100
hoankiem_93721.jpg,tank,47,79,34,51
hoankiem_93726.jpg,tank,86,100,9,32
hoankiem_93727.jpg,tank,0,32,9,32
hoankiem_93741.jpg,tank,77,100,25,48
hoankiem_93742.jpg,tank,0,5,25,48
hoankiem_93742.jpg,tank,68,100,0,27
hoankiem_93743.jpg,tank,0,11,0,27
hoankiem_93762.jpg,tank,81,100,12,33
hoankiem_93763.jpg,tank,44,66,66,85
hoankiem_93763.jpg,tank,75,100,44,86
hoankiem_93763.jpg,tank,0,36,12,33
hoankiem_93764.jpg,tank,0,1,46,65
hoankiem_93764.jpg,tank,16,80,13,47
hoankiem_93784.jpg,tank,92,100,0,9
hoankiem_93785.jpg,tank,0,7,0,9
hoankiem_93789.jpg,tank,46,87,0,19
hoankiem_93808.jpg,tank,40,70,85,100
hoankiem_93809.jpg,tank,55,79,22,51
hoankiem_93814.jpg,tank,8,65,51,86
hoankiem_93816.jpg,tank,16,75,62,87
hoankiem_93846.jpg,tank,74,91,9,26
hoankiem_93889.jpg,tank,39,83,59,85
hoankiem_93899.jpg,tank,57,78,46,72
hoankiem_93915.jpg,tank,40,68,14,30
hoankiem_93915.jpg,tank,40,70,0,3
hoankiem_93921.jpg,tank,72,100,88,100
hoankiem_93922.jpg,tank,0,16,88,100
hoankiem_93936.jpg,tank,43,70,95,100
hoankiem_93954.jpg,tank,79,100,30,56
hoankiem_93955.jpg,tank,0,18,30,56
hoankiem_93972.jpg,tank,25,66,4,51
hoankiem_94012.jpg,tank,30,60,85,100
hoankiem_94012.jpg,tank,31,55,57,83
hoankiem_94022.jpg,tank,34,60,92,100
hoankiem_94028.jpg,tank,72,100,0,63
hoankiem_94029.jpg,tank,0,16,0,63
hoankiem_94043.jpg,tank,43,70,0,12
hoankiem_94048.jpg,tank,89,100,79,100
hoankiem_94049.jpg,tank,0,11,79,100
hoankiem_94062.jpg,tank,33,58,35,50
hoankiem_94069.jpg,tank,5,35,57,77
hoankiem_94119.jpg,tank,30,60,0,10
hoankiem_94129.jpg,tank,34,60,0,11
hoankiem_94155.jpg,tank,87,100,16,41
hoankiem_94155.jpg,tank,89,100,0,1
hoankiem_94156.jpg,tank,0,2,16,41
hoankiem_94156.jpg,tank,0,11,0,1
hoankiem_94171.jpg,tank,99,100,92,100
hoankiem_94172.jpg,tank,0,19,92,100
hoankiem_94201.jpg,tank,36,71,62,80
hoankiem_94201.jpg,tank,44,64,30,54
hoankiem_94226.jpg,tank,96,100,70,100
hoankiem_94227.jpg,tank,0,52,70,100
hoankiem_94242.jpg,tank,52,93,2,25
hoankiem_94277.jpg,tank,2,53,36,82
hoankiem_94278.jpg,tank,99,100,0,24
hoankiem_94279.jpg,tank,0,19,0,24
hoankiem_94292.jpg,tank,42,64,89,100
hoankiem_94296.jpg,tank,40,92,16,47
hoankiem_94308.jpg,tank,20,44,28,56
hoankiem_94309.jpg,tank,85,100,94,100
hoankiem_94310.jpg,tank,0,15,94,100
hoankiem_94333.jpg,tank,96,100,0,5
hoankiem_94334.jpg,tank,0,52,0,5
hoankiem_94335.jpg,tank,62,100,94,100
hoankiem_94360.jpg,tank,94,100,64,91
hoankiem_94361.jpg,tank,0,40,64,91
hoankiem_94399.jpg,tank,57,73,26,50
hoankiem_94399.jpg,tank,42,64,0,6
hoankiem_94416.jpg,tank,85,100,0,44
hoankiem_94417.jpg,tank,0,15,0,44
hoankiem_94433.jpg,tank,44,100,40,90
hoankiem_94434.jpg,tank,0,47,40,90
hoankiem_94442.jpg,tank,62,100,0,51
hoankiem_94512.jpg,tank,78,98,59,78
hoankiem_94547.jpg,tank,10,33,19,31
hoankiem_94550.jpg,tank,43,68,62,83
hoankiem_94589.jpg,tank,92,100,89,100
hoankiem_94590.jpg,tank,0,12,89,100
hoankiem_94607.jpg,tank,80,100,44,84
hoankiem_94608.jpg,tank,0,27,44,84
hoankiem_94683.jpg,tank,93,100,56,81
hoankiem_94684.jpg,tank,0,38,56,81
hoankiem_94685.jpg,tank,72,100,44,63
hoankiem_94686.jpg,tank,0,5,44,63
hoankiem_94696.jpg,tank,92,100,0,8
hoankiem_94697.jpg,tank,0,12,0,8
hoankiem_94706.jpg,tank,61,91,13,62
hoankiem_94713.jpg,tank,64,91,36,59
hoankiem_94726.jpg,tank,7,32,36,55
hoankiem_94741.jpg,tank,27,56,86,100
hoankiem_94747.jpg,tank,34,57,0,23
hoankiem_94771.jpg,tank,80,100,55,88
hoankiem_94777.jpg,tank,26,53,94,100
hoankiem_94781.jpg,tank,3,28,11,53
hoankiem_94814.jpg,tank,55,100,35,58
hoankiem_94815.jpg,tank,0,6,35,58
hoankiem_94848.jpg,tank,27,56,0,14
hoankiem_94873.jpg,tank,42,61,72,92
hoankiem_94873.jpg,tank,65,88,5,20
hoankiem_94881.jpg,tank,45,80,76,100
hoankiem_94881.jpg,tank,38,62,27,49
hoankiem_94884.jpg,tank,26,53,0,46
hoankiem_94894.jpg,tank,82,98,52,73
hoankiem_94912.jpg,tank,86,100,57,81
hoankiem_94912.jpg,tank,77,100,23,43
hoankiem_94913.jpg,tank,0,9,57,81
hoankiem_94913.jpg,tank,0,6,23,43
hoankiem_94970.jpg,tank,42,100,61,100
hoankiem_94971.jpg,tank,0,3,61,100
hoankiem_94976.jpg,tank,71,97,51,95
hoankiem_94980.jpg,tank,52,79,28,74
hoankiem_94987.jpg,tank,92,100,85,100
hoankiem_94988.jpg,tank,0,18,85,100
hoankiem_94988.jpg,tank,45,80,0,4
hoankiem_95002.jpg,tank,2,33,54,100
hoankiem_95077.jpg,tank,42,100,0,2
hoankiem_95078.jpg,tank,0,3,0,2
hoankiem_95084.jpg,tank,69,93,17,38
hoankiem_95094.jpg,tank,92,100,0,29
hoankiem_95095.jpg,tank,0,18,0,29
hoankiem_95109.jpg,tank,2,33,0,4
hoankiem_95383.jpg,tank,15,30,32,57
hoankiem_95388.jpg,tank,59,100,33,62
hoankiem_95395.jpg,tank,25,62,97,100
hoankiem_95442.jpg,tank,5,58,59,84
hoankiem_95447.jpg,tank,30,64,26,52
hoankiem_95490.jpg,tank,46,74,54,85
hoankiem_95492.jpg,tank,64,100,80,100
hoankiem_95492.jpg,tank,30,100,42,65
hoankiem_95493.jpg,tank,0,5,80,100
hoankiem_95493.jpg,tank,0,8,42,65
hoankiem_95494.jpg,tank,17,46,95,100
hoankiem_95494.jpg,tank,22,49,35,64
hoankiem_95495.jpg,tank,54,96,44,67
hoankiem_95502.jpg,tank,25,62,0,32
hoankiem_95511.jpg,tank,64,89,16,37
hoankiem_95518.jpg,tank,72,100,97,100
hoankiem_95519.jpg,tank,0,8,97,100
hoankiem_95530.jpg,tank,94,100,58,94
hoankiem_95531.jpg,tank,0,21,58,94
hoankiem_95544.jpg,tank,53,75,86,100
hoankiem_95547.jpg,tank,6,31,67,100
hoankiem_95547.jpg,tank,25,45,30,66
hoankiem_95550.jpg,tank,32,55,80,96
hoankiem_95550.jpg,tank,59,97,0,18
hoankiem_95599.jpg,tank,64,100,0,7
hoankiem_95600.jpg,tank,0,5,0,7
hoankiem_95601.jpg,tank,17,46,0,17
hoankiem_95609.jpg,tank,86,100,83,100
hoankiem_95610.jpg,tank,0,11,83,100
hoankiem_95621.jpg,tank,4,32,46,66
hoankiem_95625.jpg,tank,72,100,0,49
hoankiem_95626.jpg,tank,0,8,0,49
hoankiem_95627.jpg,tank,36,58,28,51
hoankiem_95646.jpg,tank,1,22,64,83
hoankiem_95651.jpg,tank,53,75,0,13
hoankiem_95654.jpg,tank,6,31,0,1
hoankiem_95716.jpg,tank,86,100,0,9
hoankiem_95717.jpg,tank,0,11,0,9
hoankiem_95726.jpg,tank,33,76,74,95
hoankiem_95727.jpg,tank,90,100,79,98
hoankiem_95728.jpg,tank,0,32,79,98
hoankiem_95737.jpg,tank,34,75,44,68
hoankiem_95752.jpg,tank,15,40,72,93
hoankiem_95824.jpg,tank,87,100,46,79
hoankiem_95825.jpg,tank,0,15,46,79
hoankiem_95833.jpg,tank,32,73,3,28
hoankiem_95834.jpg,tank,32,61,45,88
hoankiem_95851.jpg,tank,98,100,87,100
hoankiem_95852.jpg,tank,0,20,87,100
hoankiem_95852.jpg,tank,33,52,85,100
hoankiem_95933.jpg,tank,22,52,66,100
hoankiem_95939.jpg,tank,76,100,38,76
hoankiem_95940.jpg,tank,0,16,38,76
hoankiem_95951.jpg,tank,10,37,36,59
hoankiem_95958.jpg,tank,98,100,0,14
hoankiem_95959.jpg,tank,33,52,0,6
hoankiem_95959.jpg,tank,0,20,0,14
hoankiem_96040.jpg,tank,22,52,0,2
hoankiem_96054.jpg,tank,26,51,90,100
hoankiem_96085.jpg,tank,37,58,96,100
hoankiem_96130.jpg,tank,37,62,82,100
hoankiem_96134.jpg,tank,58,93,38,76
hoankiem_96161.jpg,tank,26,51,0,10
hoankiem_96192.jpg,tank,37,58,0,13
hoankiem_96237.jpg,tank,37,62,0,4
hoankiem_96241.jpg,tank,95,100,55,72
